Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,NACGoals,NACExGoals,OppGoals,OppExGoals,stint_id,coach,start_date,end_date
1975-03-23,NED,NED,Breda,NED,Twente,1,2,0.868842303753,2.11149716377,121.092697144,-3.07592964172,1436.09924316,1775.42614746,1.00153303146,0.891515016556,,12.0,Sunday,pre_avondje,sunday,beatrix_straat,1,0.868842303753,2,2.11149716377,45,Jo Jansen,1974-11-29,1975-06-30
1995-08-20,NED,NED,Waalwijk,NED,Breda,2,2,1.77628707886,1.07271325588,82.9340515137,-3.1661658287,1517.04321289,1486.0592041,1.05011713505,1.18268704414,,,Sunday,uit,uit,uit,2,1.07271325588,2,1.77628707886,31,Wim Rijsbergen,1995-07-01,1997-06-30
1985-04-17,NED,NED,Maastricht,NED,Breda,0,1,1.6672141552,0.808286368847,95.3026885986,-12.5188541412,1427.36108398,1350.55578613,1.01002407074,0.946986496449,,,Wednesday,uit,uit,uit,1,0.808286368847,0,1.6672141552,39,Bob Maaskant,1984-07-01,1986-06-30
2006-01-14,NED,NED,Breda,NED,Roda,0,4,1.574021101,1.42000770569,81.2973937988,-16.3062667847,1453.52758789,1526.99694824,1.09589231014,1.19114267826,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,1.574021101,4,1.42000770569,24,Cees Lok,2006-01-02,2006-04-23
1978-11-12,NED,NED,Venlo,NED,Breda,0,1,1.62412548065,1.06222438812,116.335998535,-10.0929737091,1472.65734863,1500.59790039,1.06330490112,1.03632628918,,,Sunday,uit,uit,uit,1,1.06222438812,0,1.62412548065,43,Hans Dorjee,1977-07-01,1979-06-30
1967-09-21,CWC,MLT,Floriana,NED,Breda,1,2,1.19311738014,1.84886515141,186.234146118,-1.98995292187,1041.21337891,1335.31921387,1.00812351704,0.943303883076,,,Thursday,uit,uit,uit,2,1.84886515141,1,1.19311738014,49,Bob Janse,1966-07-01,1968-04-09
2018-02-17,NED,NED,Breda,NED,Alkmaar,1,3,1.01414990425,1.85085844994,67.3691177368,-6.04773950577,1301.50500488,1521.54138184,0.993377506733,1.14871656895,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.01414990425,3,1.85085844994,13,Stijn Vreven,2017-01-01,2018-06-30
1968-12-15,NED,NED,Breda,NED,Go Ahead Eagles,1,1,1.1106903553,1.63878619671,110.519332886,2.92097496986,1327.47900391,1542.52709961,0.877143204212,0.951239407063,,,Sunday,pre_avondje,sunday,beatrix_straat,1,1.1106903553,1,1.63878619671,48,Leo Canjels,1968-04-09,1971-06-30
2005-12-10,NED,NED,Breda,NED,Heracles,2,1,1.74965322018,1.00416100025,79.4151077271,4.3985042572,1462.92602539,1388.29504395,1.10430037975,1.00920152664,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.74965322018,1,1.00416100025,25,Mark Schenning,2005-07-01,2006-06-30
2025-03-14,NED,NED,Almere,NED,Breda,1,1,1.30911898613,1.10749709606,62.7706794739,-1.00576937199,1341.04943848,1368.75756836,0.909406781197,0.984937489033,,,Friday,uit,uit,uit,1,1.10749709606,1,1.30911898613,0,Carl Hoefkens,2024-07-01,2028-12-31
1974-10-13,NED,NED,Breda,NED,Excelsior,1,1,1.6605733633,0.91377800703,112.898574829,-3.50203275681,1405.90026855,1391.75024414,1.08769977093,0.97033572197,,,Sunday,pre_avondje,sunday,beatrix_straat,1,1.6605733633,1,0.91377800703,46,Henk Wullems,1973-05-02,1974-11-28
1974-11-03,NED,NED,Breda,NED,Telstar,1,1,1.43117618561,1.42831087112,117.237815857,0.461543649435,1405.21740723,1538.50231934,1.07765853405,1.03873646259,,,Sunday,pre_avondje,sunday,beatrix_straat,1,1.43117618561,1,1.42831087112,46,Henk Wullems,1973-05-02,1974-11-28
1995-11-25,NED,NED,Breda,NED,Volendam,4,0,1.84148836136,0.972393512726,81.5637817383,8.58955097198,1552.87695312,1479.4119873,1.11680412292,1.01969122887,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,4,1.84148836136,0,0.972393512726,31,Wim Rijsbergen,1995-07-01,1997-06-30
2009-10-03,NED,NED,Alkmaar,NED,Breda,1,0,1.90716469288,0.84819662571,82.2081222534,3.32344913483,1616.44372559,1485.8059082,0.973232626915,1.06530785561,,,Saturday,uit,uit,uit,0,0.84819662571,1,1.90716469288,21,Robert Maaskant,2008-07-01,2010-08-20
2009-12-04,NED,NED,Breda,NED,Sparta Rotterdam,2,2,1.99208319187,1.0002065897,83.9947662354,-4.80735254288,1490.26025391,1392.21960449,1.09443533421,1.1264039278,,,Friday,weekday_rat,weekday,rat_verlegh,2,1.99208319187,2,1.0002065897,21,Robert Maaskant,2008-07-01,2010-08-20
1969-11-23,NED,NED,Haarlem,NED,Breda,2,1,1.36437094212,0.969071865082,105.957878113,6.46146440506,1418.3326416,1460.95727539,0.917066693306,0.92010730505,,,Sunday,uit,uit,uit,1,0.969071865082,2,1.36437094212,48,Leo Canjels,1968-04-09,1971-06-30
1968-09-08,NED,NED,Volendam,NED,Breda,0,0,1.57785665989,0.915719211102,101.951766968,-3.2730178833,1329.89978027,1313.79174805,0.970396161079,0.908457756042,,,Sunday,uit,uit,uit,0,0.915719211102,0,1.57785665989,48,Leo Canjels,1968-04-09,1971-06-30
2013-11-10,NED,NED,Breda,NED,PSV,2,1,1.17793560028,1.7571709156,86.7562026978,10.7693319321,1413.05737305,1611.91992188,1.03567624092,1.14660477638,,100.0,Sunday,sunday_rat,sunday,rat_verlegh,2,1.17793560028,1,1.7571709156,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1970-01-25,NED,NED,Breda,NED,FC Amsterdam,2,0,1.71200466156,0.771928369999,107.457267761,5.41997385025,1472.56005859,1395.83215332,0.934464812279,0.912244975567,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.71200466156,0,0.771928369999,48,Leo Canjels,1968-04-09,1971-06-30
1998-04-11,NED,NED,Breda,NED,Utrecht,2,1,1.73466360569,0.996161997318,91.7847900391,4.76483917236,1512.49743652,1474.44177246,0.997848033905,1.14744436741,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.73466360569,1,0.996161997318,30,Herbert Neumann,1997-07-01,1998-10-08
2010-02-28,NED,NED,Sparta Rotterdam,NED,Breda,2,2,1.37451589108,1.4068031311,87.4519958496,0.389306247234,1365.95898438,1466.94372559,1.11169838905,1.09933722019,,,Sunday,uit,uit,uit,2,1.4068031311,2,1.37451589108,21,Robert Maaskant,2008-07-01,2010-08-20
2025-11-08,NED,NED,Volendam,NED,Breda,2,1,1.41187739372,1.13633477688,63.6734046936,6.70479536057,1338.04833984,1346.94921875,1.00353908539,0.981555044651,,,Saturday,uit,uit,uit,1,1.13633477688,2,1.41187739372,0,Carl Hoefkens,2024-07-01,2028-12-31
1966-12-31,NED,NED,Willem II,NED,Breda,0,0,1.60695946217,1.53343963623,81.2264175415,-0.0429186858237,1290.76953125,1370.50476074,1.10501074791,0.986744582653,,,Saturday,uit,uit,uit,0,1.53343963623,0,1.60695946217,49,Bob Janse,1966-07-01,1968-04-09
2007-01-27,NED,NED,Nijmegen,NED,Breda,2,1,1.43297028542,0.985721886158,88.5986557007,5.5959148407,1498.18505859,1482.34875488,0.906420886517,1.09723031521,,,Saturday,uit,uit,uit,1,0.985721886158,2,1.43297028542,22,Ernie Brandts,2006-07-01,2008-06-30
1969-04-13,NED,NED,Breda,NED,FC Amsterdam,1,1,1.4220610857,1.00326418877,115.825950623,-1.82389163971,1404.99023438,1456.73071289,0.917178213596,0.957294106483,,,Sunday,pre_avondje,sunday,beatrix_straat,1,1.4220610857,1,1.00326418877,48,Leo Canjels,1968-04-09,1971-06-30
1969-03-30,NED,NED,Twente,NED,Breda,1,1,2.65379714966,0.830699086189,116.011062622,-6.84366416931,1563.13220215,1388.24194336,1.13382029533,0.917080819607,,,Sunday,uit,uit,uit,1,0.830699086189,1,2.65379714966,48,Leo Canjels,1968-04-09,1971-06-30
2011-05-01,NED,NED,Breda,NED,Heracles,1,2,1.56207156181,1.29961836338,101.51525116,-8.79004955292,1456.94494629,1520.03808594,1.09762322903,1.16651296616,,,Sunday,sunday_rat,sunday,rat_verlegh,1,1.56207156181,2,1.29961836338,20,Gert Aandewiel,2010-08-21,2011-06-30
1977-01-15,NED,NED,Breda,NED,De Graafschap,1,0,1.95015084743,0.837762475014,128.266967773,3.30875849724,1517.57727051,1433.63574219,1.01797568798,1.05576097965,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,1,1.95015084743,0,0.837762475014,44,Bob Maaskant,1975-07-01,1977-06-30
1967-04-23,NED,NED,PSV,NED,Breda,3,3,1.96432244778,1.02615272999,91.909324646,-4.16667318344,1404.15283203,1341.92150879,1.11752665043,0.926876425743,,,Sunday,uit,uit,uit,3,1.02615272999,3,1.96432244778,49,Bob Janse,1966-07-01,1968-04-09
1994-04-23,NED,NED,Breda,NED,Vitesse,2,2,1.27928626537,1.29172170162,84.102180481,0.621496379375,1463.29162598,1569.01464844,1.09442591667,0.993619978428,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.27928626537,2,1.29172170162,32,Ronald Spelbos,1993-01-01,1995-06-30
1962-12-26,NED,NED,Breda,NED,De Volewijckers,2,1,3.00466942787,1.20656824112,80.4360656738,2.38297605515,1339.7989502,1168.97668457,1.01355183125,1.20404267311,,,Wednesday,pre_avondje,sunday,beatrix_straat,2,3.00466942787,1,1.20656824112,50,Siem Plooijer,1961-07-01,1966-06-30
2010-09-18,NED,NED,Vitesse,NED,Breda,0,0,1.4097481966,1.30551469326,95.231010437,-0.0870575606823,1395.88952637,1488.09570312,1.11165225506,1.04579234123,,,Saturday,uit,uit,uit,0,1.30551469326,0,1.4097481966,20,Gert Aandewiel,2010-08-21,2011-06-30
1968-09-29,NED,NED,Telstar,NED,Breda,1,1,1.54147338867,0.925051808357,100.71182251,-3.02255654335,1345.11401367,1337.42578125,0.976779937744,0.886944055557,,,Sunday,uit,uit,uit,1,0.925051808357,1,1.54147338867,48,Leo Canjels,1968-04-09,1971-06-30
2025-09-27,NED,NED,Ajax,NED,Breda,2,1,2.5082192421,0.681711316109,60.5811538696,1.50835156441,1647.28723145,1348.71057129,1.05067622662,0.959421396255,82.0,,Saturday,uit,uit,uit,1,0.681711316109,2,2.5082192421,0,Carl Hoefkens,2024-07-01,2028-12-31
1972-10-01,NED,NED,Breda,NED,Ajax,2,0,0.573267102242,3.05384683609,114.03842926,23.138463974,1417.94384766,1923.47961426,1.0479413271,0.989519715309,,1.0,Sunday,pre_avondje,sunday,beatrix_straat,2,0.573267102242,0,3.05384683609,47,Ben Peeters,1971-07-01,1973-05-01
1994-12-18,NED,NED,Breda,NED,Ajax,2,2,0.913879394531,2.59371876717,87.2353973389,6.38236474991,1471.35339355,1820.96948242,1.16446948051,1.0345313549,,11.0,Sunday,sunday_bea,sunday,beatrix_straat,2,0.913879394531,2,2.59371876717,32,Ronald Spelbos,1993-01-01,1995-06-30
1996-04-06,NED,NED,Ajax,NED,Breda,2,0,2.82275748253,0.692141711712,81.4873809814,1.73107004166,1897.12988281,1589.39050293,0.971300363541,1.14274632931,3.0,,Saturday,uit,uit,uit,0,0.692141711712,2,2.82275748253,31,Wim Rijsbergen,1995-07-01,1997-06-30
2013-09-28,NED,NED,Zwolle,NED,Breda,0,0,1.42103767395,1.10202729702,85.4314346313,-1.88099014759,1394.75817871,1414.04968262,1.0046453476,1.01294267178,,,Saturday,uit,uit,uit,0,1.10202729702,0,1.42103767395,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1981-04-18,NED,NED,Go Ahead Eagles,NED,Breda,4,0,1.88644731045,1.05524897575,111.292160034,9.37820529938,1504.92016602,1482.33654785,1.23110699654,1.03954744339,,,Saturday,uit,uit,uit,0,1.05524897575,4,1.88644731045,42,Jo Jansen,1979-01-22,1983-06-30
1982-09-25,NED,NED,Breda,NED,Sparta Rotterdam,1,2,1.51673531532,1.31867241859,101.867713928,-8.43434047699,1475.75805664,1550.89172363,0.967350423336,1.23400604725,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,1,1.51673531532,2,1.31867241859,42,Jo Jansen,1979-01-22,1983-06-30
2013-04-06,NED,NED,Vitesse,NED,Breda,3,0,2.05335831642,0.890693128109,80.3067855835,5.20355319977,1582.32531738,1431.47668457,1.10438001156,1.01448607445,,,Saturday,uit,uit,uit,0,0.890693128109,3,2.05335831642,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1975-01-05,NED,NED,Haarlem,NED,Breda,1,1,1.68053507805,0.944871664047,121.254417419,-3.33205151558,1432.74035645,1433.6328125,1.00932216644,1.06043899059,,,Sunday,uit,uit,uit,1,0.944871664047,1,1.68053507805,45,Jo Jansen,1974-11-29,1975-06-30
1973-03-04,NED,NED,Breda,NED,Utrecht,0,3,1.57851338387,1.20880055428,112.702949524,-15.9615211487,1452.83862305,1508.83813477,1.02687013149,1.13974452019,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.57851338387,3,1.20880055428,47,Ben Peeters,1971-07-01,1973-05-01
1966-12-24,NED,NED,Breda,NED,Utrecht,4,1,1.83625781536,1.3583009243,79.3628616333,10.6044750214,1352.50402832,1372.94299316,0.986291587353,1.18581211567,,,Saturday,pre_avondje,sunday,beatrix_straat,4,1.83625781536,1,1.3583009243,49,Bob Janse,1966-07-01,1968-04-09
1982-02-06,NED,NED,Breda,NED,Alkmaar,0,1,1.19274747372,2.13254618645,105.958030701,-4.20848369598,1505.15759277,1753.64831543,1.05894446373,1.12180888653,,18.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,0,1.19274747372,1,2.13254618645,42,Jo Jansen,1979-01-22,1983-06-30
1965-01-30,NED,NED,Breda,NED,Utrecht,3,0,1.83662188053,1.42133891582,66.8213577271,11.1202421188,1346.86364746,1369.74377441,1.04904806614,1.06500804424,,,Saturday,pre_avondje,sunday,beatrix_straat,3,1.83662188053,0,1.42133891582,50,Siem Plooijer,1961-07-01,1966-06-30
1962-02-25,NED,NED,FC Amsterdam,NED,Breda,0,3,1.60912811756,1.42078208923,71.0088729858,-13.9144020081,1204.19897461,1258.56311035,0.914071023464,1.02987551689,,,Sunday,uit,uit,uit,3,1.42078208923,0,1.60912811756,50,Siem Plooijer,1961-07-01,1966-06-30
2000-10-27,NED,NED,Sittard,NED,Breda,1,2,1.7151863575,0.994720816612,92.748550415,-11.3210039139,1448.20922852,1413.06884766,1.06348991394,1.00620436668,,,Friday,uit,uit,uit,2,0.994720816612,1,1.7151863575,27,Henk ten Cate,2000-07-01,2003-06-30
1983-03-13,NED,NED,Sparta Rotterdam,NED,Breda,4,0,2.27394008636,0.866383254528,99.4934158325,5.52149105072,1550.22216797,1406.63793945,1.20282793045,1.00111865997,,,Sunday,uit,uit,uit,0,0.866383254528,4,2.27394008636,42,Jo Jansen,1979-01-22,1983-06-30
2003-11-22,NED,NED,Zwolle,NED,Breda,0,2,1.03319263458,1.37060761452,95.2802886963,-8.52056884766,1367.35229492,1540.73620605,0.918770551682,0.932150900364,,,Saturday,uit,uit,uit,2,1.37060761452,0,1.03319263458,26,Ton Lokhoff,2003-07-01,2005-12-30
2013-09-15,NED,NED,Roda,NED,Breda,1,5,1.85367059708,1.14996981621,83.0483016968,-22.178483963,1421.40649414,1381.09204102,1.25820219517,0.994735479355,,,Sunday,uit,uit,uit,5,1.14996981621,1,1.85367059708,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2009-09-19,NED,NED,Roda,NED,Breda,2,0,1.30688250065,1.37492215633,84.6552963257,12.124458313,1408.1730957,1514.11401367,1.07206737995,1.07864809036,,,Saturday,uit,uit,uit,0,1.37492215633,2,1.30688250065,21,Robert Maaskant,2008-07-01,2010-08-20
1963-04-28,NED,NED,Breda,NED,Volendam,1,1,2.23993635178,1.25096619129,76.0456771851,-3.97448897362,1368.61669922,1298.52563477,1.03000605106,1.12328350544,,,Sunday,pre_avondje,sunday,beatrix_straat,1,2.23993635178,1,1.25096619129,50,Siem Plooijer,1961-07-01,1966-06-30
1976-05-02,NED,NED,De Graafschap,NED,Breda,0,0,1.71117854118,0.83748203516,118.926986694,-4.2339348793,1506.89538574,1468.84411621,1.05376899242,0.99121004343,,,Sunday,uit,uit,uit,0,0.83748203516,0,1.71117854118,44,Bob Maaskant,1975-07-01,1977-06-30
1974-09-15,NED,NED,Den Haag,NED,Breda,4,1,1.66165435314,0.73556470871,113.256126404,6.43926382065,1486.24987793,1406.55200195,0.840201079845,1.04913759232,,,Sunday,uit,uit,uit,1,0.73556470871,4,1.66165435314,46,Henk Wullems,1973-05-02,1974-11-28
2015-04-11,NED,NED,Breda,NED,Dordrecht,2,2,1.79576361179,0.856241345406,77.1564331055,-5.16867923737,1347.3951416,1225.79882812,0.97977745533,1.00644493103,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.79576361179,2,0.856241345406,15,Robert Maaskant,2015-01-02,2015-10-06
1976-09-01,NED,NED,Breda,NED,Haarlem,2,0,1.58930850029,0.859313070774,120.330039978,6.94825601578,1479.47131348,1468.89453125,0.95639616251,1.0085310936,,,Wednesday,weekday_bea,weekday,beatrix_straat,2,1.58930850029,0,0.859313070774,44,Bob Maaskant,1975-07-01,1977-06-30
1975-08-31,NED,NED,Feyenoord,NED,Breda,4,0,3.91227531433,0.623801410198,119.712493896,1.14372563362,1858.890625,1474.98352051,1.04654288292,1.04382252693,2.0,,Sunday,uit,uit,uit,0,0.623801410198,4,3.91227531433,44,Bob Maaskant,1975-07-01,1977-06-30
2006-12-09,NED,NED,Breda,NED,Excelsior,2,1,1.74832260609,1.04341340065,87.2495117188,4.54503011703,1410.95373535,1351.4420166,1.08450770378,1.06566131115,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.74832260609,1,1.04341340065,22,Ernie Brandts,2006-07-01,2008-06-30
1994-11-06,NED,NED,Feyenoord,NED,Breda,1,0,2.55827260017,0.766704201698,83.2309417725,1.83646011353,1700.40185547,1465.74682617,0.993286371231,1.17158949375,47.0,,Sunday,uit,uit,uit,0,0.766704201698,1,2.55827260017,32,Ronald Spelbos,1993-01-01,1995-06-30
1966-11-19,NED,NED,Sittardia,NED,Breda,2,0,1.71942520142,1.06061172485,72.7708587646,7.41679334641,1336.52502441,1307.45825195,0.958687663078,1.01539456844,,,Saturday,uit,uit,uit,0,1.06061172485,2,1.71942520142,49,Bob Janse,1966-07-01,1968-04-09
2002-04-28,NED,NED,Breda,NED,Sittard,3,1,2.13824605942,0.77980530262,101.666671753,3.46350860596,1540.9786377,1372.65466309,1.02702844143,1.01040482521,,,Sunday,sunday_rat,sunday,rat_verlegh,3,2.13824605942,1,0.77980530262,27,Henk ten Cate,2000-07-01,2003-06-30
2003-09-28,NED,NED,Waalwijk,NED,Breda,2,0,1.39158725739,1.0732049942,103.836624146,9.16049480438,1525.31384277,1566.81762695,1.03943550587,0.928143441677,,,Sunday,uit,uit,uit,0,1.0732049942,2,1.39158725739,26,Ton Lokhoff,2003-07-01,2005-12-30
2006-04-16,NED,NED,Breda,NED,PSV,2,6,0.719104290009,2.45542287827,80.5372619629,-3.93473029137,1432.74536133,1816.16748047,1.13165438175,0.874653637409,,15.0,Sunday,sunday_rat,sunday,rat_verlegh,2,0.719104290009,6,2.45542287827,24,Cees Lok,2006-01-02,2006-04-23
1962-02-18,NED,NED,Breda,NED,Twente,3,0,2.11793446541,1.30422949791,69.9167480469,8.39430618286,1250.16882324,1206.60913086,1.0330696106,1.11014819145,,,Sunday,pre_avondje,sunday,beatrix_straat,3,2.11793446541,0,1.30422949791,50,Siem Plooijer,1961-07-01,1966-06-30
2003-10-19,NED,NED,Nijmegen,NED,Breda,0,3,1.32698667049,1.00413358212,98.8264007568,-16.8817424774,1512.46606445,1545.93713379,0.955427527428,0.915571391582,,,Sunday,uit,uit,uit,3,1.00413358212,0,1.32698667049,26,Ton Lokhoff,2003-07-01,2005-12-30
1969-09-21,NED,NED,Dordrecht,NED,Breda,1,1,1.52744472027,1.14353179932,120.914451599,-1.5473279953,1394.16601562,1460.88537598,1.02056586742,0.954349458218,,,Sunday,uit,uit,uit,1,1.14353179932,1,1.52744472027,48,Leo Canjels,1968-04-09,1971-06-30
1977-09-18,NED,NED,Alkmaar,NED,Breda,1,0,2.44733142853,0.688160896301,127.541801453,1.69389629364,1712.55249023,1504.23217773,1.06940877438,0.911993801594,32.0,,Sunday,uit,uit,uit,0,0.688160896301,1,2.44733142853,43,Hans Dorjee,1977-07-01,1979-06-30
1963-10-06,NED,NED,Twente,NED,Breda,1,3,1.79556429386,1.48231911659,68.9906539917,-11.9573945999,1347.63952637,1380.0267334,1.06499409676,1.02254128456,,,Sunday,uit,uit,uit,3,1.48231911659,1,1.79556429386,50,Siem Plooijer,1961-07-01,1966-06-30
2019-04-21,NED,NED,Sittard,NED,Breda,2,1,1.63724768162,1.11524820328,77.1680603027,5.65225410461,1318.4597168,1301.72351074,1.15418827534,1.00089931488,,,Sunday,uit,uit,uit,1,1.11524820328,2,1.63724768162,11,Ruud Brood,2019-03-22,2019-12-31
1969-01-05,NED,NED,Sittard,NED,Breda,0,0,1.40582633018,1.09799289703,111.631317139,-1.18879580498,1270.17333984,1340.30541992,0.976660132408,0.872933864594,,,Sunday,uit,uit,uit,0,1.09799289703,0,1.40582633018,48,Leo Canjels,1968-04-09,1971-06-30
1969-12-07,NED,NED,PSV,NED,Breda,3,1,2.12639307976,0.814753055573,104.925506592,3.95078587532,1609.61877441,1473.71569824,1.02812480927,0.926700472832,100.0,,Sunday,uit,uit,uit,1,0.814753055573,3,2.12639307976,48,Leo Canjels,1968-04-09,1971-06-30
2002-01-26,NED,NED,PSV,NED,Breda,3,1,2.22203969955,0.779664337635,103.533790588,3.18034672737,1725.85375977,1543.45397949,1.04887616634,0.988906979561,40.0,,Saturday,uit,uit,uit,1,0.779664337635,3,2.22203969955,27,Henk ten Cate,2000-07-01,2003-06-30
1997-02-15,NED,NED,Sparta Rotterdam,NED,Breda,2,4,1.56000137329,1.26264381409,78.4709091187,-12.4764471054,1497.61523438,1533.5592041,1.08577013016,1.12951636314,,,Saturday,uit,uit,uit,4,1.26264381409,2,1.56000137329,31,Wim Rijsbergen,1995-07-01,1997-06-30
1984-10-13,NED,NED,Breda,NED,Maastricht,1,1,1.46056497097,0.979541182518,93.5288619995,-2.19167780876,1357.1920166,1373.31860352,0.968304693699,1.00727987289,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,1,1.46056497097,1,0.979541182518,39,Bob Maaskant,1984-07-01,1986-06-30
1964-11-29,NED,NED,Den Haag,NED,Breda,2,2,1.67741668224,1.46122455597,66.3536300659,-0.614857256413,1322.1583252,1367.12268066,0.974739968777,1.06114840508,,,Sunday,uit,uit,uit,2,1.46122455597,2,1.67741668224,50,Siem Plooijer,1961-07-01,1966-06-30
2010-04-04,NED,NED,Feyenoord,NED,Breda,0,0,1.89290213585,0.96505767107,90.398147583,-4.64159631729,1542.10766602,1457.88452148,1.05182659626,1.1125639677,,,Sunday,uit,uit,uit,0,0.96505767107,0,1.89290213585,21,Robert Maaskant,2008-07-01,2010-08-20
1966-10-16,NED,NED,Twente,NED,Breda,1,0,1.729164958,1.20449340343,72.9764480591,5.88512325287,1331.25537109,1330.90344238,1.04989600182,0.985359370708,,,Sunday,uit,uit,uit,0,1.20449340343,1,1.729164958,49,Bob Janse,1966-07-01,1968-04-09
1967-01-15,NED,NED,Groningen,NED,Breda,1,0,1.7011153698,1.0057913065,80.7367630005,5.08132266998,1398.85168457,1367.74645996,0.982610166073,0.95288079977,,,Sunday,uit,uit,uit,0,1.0057913065,1,1.7011153698,49,Bob Janse,1966-07-01,1968-04-09
1996-03-30,NED,NED,Breda,NED,Heerenveen,5,1,1.86249887943,1.15428984165,79.1506958008,9.99717998505,1589.95019531,1554.25012207,1.12441766262,1.20070803165,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,5,1.86249887943,1,1.15428984165,31,Wim Rijsbergen,1995-07-01,1997-06-30
2025-10-24,NED,NED,Heerenveen,NED,Breda,3,3,1.88226020336,1.05411422253,62.165977478,-4.27355051041,1438.77770996,1342.28503418,1.13288974762,0.975686728954,,,Friday,uit,uit,uit,3,1.05411422253,3,1.88226020336,0,Carl Hoefkens,2024-07-01,2028-12-31
1978-12-09,NED,NED,Breda,NED,Roda,0,0,1.20172727108,1.34197700024,112.967102051,1.21147549152,1495.70043945,1650.96618652,1.00643050671,0.933350861073,,64.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,0,1.20172727108,0,1.34197700024,43,Hans Dorjee,1977-07-01,1979-06-30
2025-04-06,NED,NED,Ajax,NED,Breda,3,1,2.74981403351,0.65389084816,58.3655281067,1.66765201092,1709.92041016,1368.92163086,1.07308650017,0.979959666729,51.0,,Sunday,uit,uit,uit,1,0.65389084816,3,2.74981403351,0,Carl Hoefkens,2024-07-01,2028-12-31
2013-04-27,NED,NED,Breda,NED,Ajax,0,2,0.932141244411,2.11961007118,80.8259429932,-4.44261932373,1427.88195801,1724.6138916,1.01149702072,1.09591460228,,31.0,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,0.932141244411,2,2.11961007118,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1995-05-20,NED,NED,Breda,NED,Heerenveen,2,3,1.83560240269,1.00789535046,87.7098693848,-11.1694860458,1470.80444336,1421.72277832,1.15711796284,1.06568324566,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.83560240269,3,1.00789535046,32,Ronald Spelbos,1993-01-01,1995-06-30
1981-10-24,NED,NED,Breda,NED,Den Haag,5,0,2.09745931625,0.961053729057,111.766929626,8.18418312073,1522.63183594,1449.03686523,1.07366836071,1.18084812164,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,5,2.09745931625,0,0.961053729057,42,Jo Jansen,1979-01-22,1983-06-30
2004-11-28,NED,NED,Breda,NED,Den Bosch,3,0,2.3682320118,0.84778881073,82.6517105103,3.89982509613,1553.9041748,1355.57971191,1.17455053329,1.01534593105,,,Sunday,sunday_rat,sunday,rat_verlegh,3,2.3682320118,0,0.84778881073,26,Ton Lokhoff,2003-07-01,2005-12-30
1963-12-15,NED,NED,Breda,NED,Heracles,5,0,2.53525996208,1.17302656174,74.6257400513,7.6502456665,1422.74987793,1314.14111328,1.09899020195,1.10499858856,,,Sunday,pre_avondje,sunday,beatrix_straat,5,2.53525996208,0,1.17302656174,50,Siem Plooijer,1961-07-01,1966-06-30
1982-12-04,NED,NED,Breda,NED,Utrecht,1,0,1.24238634109,1.36570250988,104.546043396,8.98152256012,1413.05578613,1555.65563965,0.99904102087,1.02182102203,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,1,1.24238634109,0,1.36570250988,42,Jo Jansen,1979-01-22,1983-06-30
1994-01-21,NED,NED,Venlo,NED,Breda,1,1,1.40259158611,1.17085492611,79.5196838379,-1.05167400837,1402.96679688,1445.81201172,0.980033159256,1.11328458786,,,Friday,uit,uit,uit,1,1.17085492611,1,1.40259158611,32,Ronald Spelbos,1993-01-01,1995-06-30
1995-09-12,NED,NED,Groningen,NED,Breda,3,1,1.59943509102,1.34227514267,85.314201355,9.74561309814,1455.57507324,1506.82116699,1.107000947,1.18532586098,,,Tuesday,uit,uit,uit,1,1.34227514267,3,1.59943509102,31,Wim Rijsbergen,1995-07-01,1997-06-30
